kind	ida_ea	name	source	detail
ORPHAN_MARKER	0x00630670	PM_Weapon_FinishFiring	src\game\logic\g_bg_pmove.cpp	line 1833
ORPHAN_MARKER	0x0062FC20	PM_Weapon_FinishWeaponChange	src\game\logic\g_bg_pmove.cpp	line 1924
ORPHAN_MARKER	0x006089A0	PM_Weapon_GetAmmoRequired	src\game\logic\g_bg_pmove.cpp	line 2064
ORPHAN_MARKER	0x006308C0	PM_Weapon_StartFiring	src\game\logic\g_bg_pmove.cpp	line 2073
ORPHAN_MARKER	0x00608120	PM_ShouldPrequeueReloadSound	src\game\logic\g_bg_pmove.cpp	line 2138
ORPHAN_MARKER	0x006081C0	PM_UpdateReloadSoundPrequeueing	src\game\logic\g_bg_pmove.cpp	line 2163
ORPHAN_MARKER	0x00631140	PM_HoldBreathFire	src\game\logic\g_bg_pmove.cpp	line 2182
ORPHAN_MARKER	0x006400F0	PM_Weapon_FireWeapon	src\game\logic\g_bg_pmove.cpp	line 2225
ORPHAN_MARKER	0x00640700	PM_Weapon_CheckForMelee	src\game\logic\g_bg_pmove.cpp	line 2299
ORPHAN_MARKER	0x006402D0	PM_Weapon_StartMeleeAssist	src\game\logic\g_bg_pmove.cpp	line 2379
ORPHAN_MARKER	0x00631260	PM_UpdateHoldBreath	src\game\logic\g_bg_pmove.cpp	line 2764
ORPHAN_MARKER	0x00604CC0	PM_Friction	src\game\logic\g_bg_pmove.cpp	line 2874
ORPHAN_MARKER	0x006050F0	PM_SetMovementDir	src\game\logic\g_bg_pmove.cpp	line 2933
ORPHAN_MARKER	0x00643E40	PM_WalkMove	src\game\logic\g_bg_pmove.cpp	line 3195
ORPHAN_MARKER	0x00614E60	PM_GroundTraceMissed	src\game\logic\g_bg_pmove.cpp	line 3432
ORPHAN_MARKER	0x00605C00	PM_CrashLand	src\game\logic\g_bg_pmove.cpp	line 3491
ORPHAN_MARKER	0x0063C340	PM_GroundTrace	src\game\logic\g_bg_pmove.cpp	line 3680
ORPHAN_MARKER	0x006055A0	PM_NoclipMove	src\game\logic\g_bg_pmove.cpp	line 3846
ORPHAN_MARKER	0x00605850	PM_UFOMove	src\game\logic\g_bg_pmove.cpp	line 3930
ORPHAN_MARKER	0x00605420	PM_DeadMove	src\game\logic\g_bg_pmove.cpp	line 4012
ORPHAN_MARKER	0x0063DDF0	PM_CheckLadderMove	src\game\logic\g_bg_pmove.cpp	line 4062
ORPHAN_MARKER	0x00606280	PM_WaterEvents	src\game\logic\g_bg_pmove.cpp	line 4413
ORPHAN_MARKER	0x00606320	PM_DropTimers	src\game\logic\g_bg_pmove.cpp	line 4437
ORPHAN_MARKER	0x00606180	PM_GetViewHeightLerp	src\game\logic\g_bg_pmove.cpp	line 6658
ORPHAN_MARKER	0x006147A0	PM_CmdScale_Walk	src\game\logic\g_bg_pmove.cpp	line 6698
ORPHAN_MARKER	0x00607EC0	PM_StartWeaponAnim	src\game\logic\g_bg_pmove.cpp	line 9212
ORPHAN_MARKER	0x00607F80	PM_ContinueWeaponAnim	src\game\logic\g_bg_pmove.cpp	line 9241
ORPHAN_MARKER	0x00615200	BG_CheckProneTurned	src\game\logic\g_bg_pmove.cpp	line 9338
ORPHAN_MARKER	0x00615050	PM_ViewHeightTableLerp	src\game\logic\g_bg_pmove.cpp	line 10673
ORPHAN_MARKER	0x006444E0	PM_ViewHeightAdjust	src\game\logic\g_bg_pmove.cpp	line 10743
ORPHAN_MARKER	0x00614AF0	PM_Jump	src\game\logic\g_bg_pmove.cpp	line 11416
ORPHAN_MARKER	0x006053F0	PM_JumpForSurface	src\game\logic\g_bg_pmove.cpp	line 11433
ORPHAN_MARKER	0x00614B60	PM_CheckJump	src\game\logic\g_bg_pmove.cpp	line 11447
ORPHAN_MARKER	0x00604FA0	PM_CmdScale	src\game\logic\g_bg_pmove.cpp	line 11532
ORPHAN_MARKER	0x00604E70	PM_Accelerate	src\game\logic\g_bg_pmove.cpp	line 11585
ORPHAN_MARKER	0x00621ED0	InitWeaponInfo	src\game\logic\g_bg_pmove.cpp	line 12241
ORPHAN_MARKER	0x00606C10	SetConfigString2	src\game\logic\g_bg_pmove.cpp	line 12277
ORPHAN_MARKER	0x00615D50	BG_ParseWeaponInfoSpecificFieldType	src\game\logic\g_bg_pmove.cpp	line 12289
ORPHAN_MARKER	0x0063FF60	BG_ParseWeaponInfoFiles	src\game\logic\g_bg_pmove.cpp	line 12515
ORPHAN_MARKER	0x00606C30	BG_SetupTransitionTimes	src\game\logic\g_bg_pmove.cpp	line 12539
ORPHAN_MARKER	0x00606CC0	BG_SetupWeaponAlts	src\game\logic\g_bg_pmove.cpp	line 12570
ORPHAN_MARKER	0x00606F30	BG_SetupUseHintStrings	src\game\logic\g_bg_pmove.cpp	line 12690
ORPHAN_MARKER	0x00632F40	CM_ValidateAllWorldSectors_r	src\game\logic\g_cm_load.cpp	line 9033
ORPHAN_MARKER	0x00633020	CM_AreaEntities_r	src\game\logic\g_cm_load.cpp	line 9087
ORPHAN_MARKER	0x00622500	CM_PointTraceToEntities_r	src\game\logic\g_cm_load.cpp	line 9569
ORPHAN_MARKER	0x00622820	CM_PointSightTraceToEntities_r	src\game\logic\g_cm_load.cpp	line 9677
ORPHAN_MARKER	0x00619FE0	CM_PointTraceStaticModels_r	src\game\logic\g_cm_load.cpp	line 9793
ORPHAN_MARKER	0x0061A320	CM_ClipSightTraceToEntities_r	src\game\logic\g_cm_load.cpp	line 10448
ORPHAN_MARKER	0x0060B080	CM_AllocWorldSector	src\game\logic\g_cm_load.cpp	line 10643
ORPHAN_MARKER	0x0060B5C0	CM_SortNode	src\game\logic\g_cm_load.cpp	line 10699
ORPHAN_MARKER	0x0060F180	EvalRandom	src\game\logic\g_cmd.cpp	line 707
ORPHAN_MARKER	0x006379A0	EvalTime	src\game\logic\g_cmd.cpp	line 714
ORPHAN_MARKER	0x00637A30	EvalImpact	src\game\logic\g_cmd.cpp	line 734
ORPHAN_MARKER	0x006126A0	GetButtonIndexFromDesc	src\game\logic\g_cmd.cpp	line 2508
ORPHAN_MARKER	0x006126D0	GetStickIndexFromDesc	src\game\logic\g_cmd.cpp	line 2520
ORPHAN_MARKER	0x00612730	GetButtonAliasFromDesc	src\game\logic\g_cmd.cpp	line 2532
ORPHAN_MARKER	0x00612760	GetStickAliasFromDesc	src\game\logic\g_cmd.cpp	line 2544
ORPHAN_MARKER	0x0061F2B0	Cmd_CallCmdFunctionWithInputArgs	src\game\logic\g_cmd.cpp	line 3296
ORPHAN_MARKER	0x0044A0D0	G_RmvInvalidatedNodeRemove	src\game\logic\g_dobj.cpp	line 549
ORPHAN_MARKER	0x00472CD0	G_DObjSetLocalTagInternal	src\game\logic\g_dobj.cpp	line 1203
ORPHAN_MARKER	0x004733E0	G_DObjSetLocalTagInternal_0	src\game\logic\g_dobj.cpp	line 1269
ORPHAN_MARKER	0x0048AB20	G_EntLinkToInternal	src\game\logic\g_dobj.cpp	line 1705
ORPHAN_MARKER	0x0048AD50	G_EntLinkToInternal_0	src\game\logic\g_dobj.cpp	line 1766
ORPHAN_MARKER	0x006126A0	GamePause::SetGamePaused	src\game\logic\g_entity_misc.cpp	line 1160
ORPHAN_MARKER	0x004F6220	Axis4_to_nalMatrix4x4	src\game\logic\g_entity_misc.cpp	line 2407
ORPHAN_MARKER	0x0044CC50	GScr_LoadScriptsAndAnimsForEntities	src\game\logic\g_entity_misc.cpp	line 3521
ORPHAN_MARKER	0x004F6220		src\game\logic\g_game2_misc.cpp	line 652
ORPHAN_MARKER	0x00475890	Pickup_Ammo	src\game\logic\g_items.cpp	line 552
ORPHAN_MARKER	0x0044B3B0	Pickup_Weapon_Ammo	src\game\logic\g_items.cpp	line 570
ORPHAN_MARKER	0x0044B3F0	Pickup_Kit	src\game\logic\g_items.cpp	line 581
ORPHAN_MARKER	0x00484F20	Pickup_Weapon	src\game\logic\g_items.cpp	line 629
ORPHAN_MARKER	0x0044AFE0		src\game\logic\g_local.h	line 1520
ORPHAN_MARKER	0x0045ACB0	Think_SpawnNewDoorTriggerInternal	src\game\logic\g_mover.cpp	line 1704
ORPHAN_MARKER	0x0045AE70	DoorRotateStartOpen	src\game\logic\g_mover.cpp	line 1746
ORPHAN_MARKER	0x0044CF20	ScriptMover_Updatemove	src\game\logic\g_mover.cpp	line 2599
ORPHAN_MARKER	0x00486590	G_MoverPush	src\game\logic\g_mover.cpp	line 3101
ORPHAN_MARKER	0x005EFBA0	reserved_dlist<AeThreadState>::delete_all	src\game\logic\g_scr.cpp	line 800
ORPHAN_MARKER	0x005C75F0	Scr_GetAnims	src\game\logic\g_scr.cpp	line 1608
ORPHAN_MARKER	0x005C4C20	HudSetTimerInternal	src\game\logic\g_scr.cpp	line 2382
ORPHAN_MARKER	0x005EF710	AeThread::BrocObjCreated::BrocObjCreated	src\game\logic\g_scr.cpp	line 5119
ORPHAN_MARKER	0x005EF730	new	src\game\logic\g_scr.cpp	line 5126
ORPHAN_MARKER	0x005DFD00	BrocSys::RegisterHashString	src\game\logic\g_scr.cpp	line 23223
ORPHAN_MARKER	0x005DC4B0	BrocSys::ConvertHashToString	src\game\logic\g_scr.cpp	line 23249
ORPHAN_MARKER	0x0048FA30	VEH_FireAltWeapon	src\game\logic\g_scr_vehicle.cpp	line 135
ORPHAN_MARKER	0x0044D7C0	VEH_InitPhysics	src\game\logic\g_scr_vehicle.cpp	line 375
ORPHAN_MARKER	0x00487C30	VEH_InitVehicle	src\game\logic\g_scr_vehicle.cpp	line 397
ORPHAN_MARKER	0x0047D940	VEH_UpdateAim	src\game\logic\g_scr_vehicle.cpp	line 622
ORPHAN_MARKER	0x004904B0	VEH_UpdateAltWeapon	src\game\logic\g_scr_vehicle.cpp	line 794
ORPHAN_MARKER	0x0046D8D0	VEH_UpdateClient	src\game\logic\g_scr_vehicle.cpp	line 864
ORPHAN_MARKER	0x00463420	VEH_GroundTrace	src\game\logic\g_scr_vehicle.cpp	line 953
ORPHAN_MARKER	0x0046A5C0	VEH_UpdatePO	src\game\logic\g_scr_vehicle.cpp	line 1036
ORPHAN_MARKER	0x0046C7D0	VEH_GroundMove	src\game\logic\g_scr_vehicle.cpp	line 1170
ORPHAN_MARKER	0x00490680	VEH_UpdateGunnerWeapon	src\game\logic\g_scr_vehicle.cpp	line 1222
ORPHAN_MARKER	0x00463370	VEH_DebugCapsule	src\game\logic\g_scr_vehicle.cpp	line 1358
ORPHAN_MARKER	0x0044EA70	VEH_UpdateShaderTime	src\game\logic\g_scr_vehicle.cpp	line 1436
ORPHAN_MARKER	0x0046D310	VEH_UpdateSoundLerps	src\game\logic\g_scr_vehicle.cpp	line 1509
ORPHAN_MARKER	0x0046D560	VEH_UpdateSounds	src\game\logic\g_scr_vehicle.cpp	line 1601
ORPHAN_MARKER	0x0044E880	VEH_UpdateSteering	src\game\logic\g_scr_vehicle.cpp	line 1732
ORPHAN_MARKER	0x0047EF00	VEH_UpdateWeapon	src\game\logic\g_scr_vehicle.cpp	line 1783
ORPHAN_MARKER	0x0046CB70	VEH_VerifyPosition	src\game\logic\g_scr_vehicle.cpp	line 1982
ORPHAN_MARKER	0x00451A50	VP_CalcNodeSpeed	src\game\logic\g_scr_vehicle.cpp	line 2502
ORPHAN_MARKER	0x00451B60	VP_CalcNodeLookAhead	src\game\logic\g_scr_vehicle.cpp	line 2580
ORPHAN_MARKER	0x00451C70	VP_CalcNodeAngles	src\game\logic\g_scr_vehicle.cpp	line 2658
ORPHAN_MARKER	0x0044E120	VEH_GetGenericDistancedFollowHistoryIndex	src\game\logic\g_scr_vehicle.cpp	line 2857
ORPHAN_MARKER	0x0044DFE0	VEH_GenerateRelativeFormationTable	src\game\logic\g_scr_vehicle.cpp	line 2888
ORPHAN_MARKER	0x0044E260	VEH_UpdateFollowFormation	src\game\logic\g_scr_vehicle.cpp	line 2935
ORPHAN_MARKER	0x0045F1A0	VP_CopyNode	src\game\logic\g_scr_vehicle.cpp	line 4430
ORPHAN_MARKER	0x0044D350	VEH_Strcpy	src\game\logic\g_scr_vehicle.cpp	line 4909
ORPHAN_MARKER	0x0045EC30	VP_AddDebugLine	src\game\logic\g_scr_vehicle.cpp	line 6126
ORPHAN_MARKER	0x00464710	VP_DrawPath	src\game\logic\g_scr_vehicle.cpp	line 6163
ORPHAN_MARKER	0x0044D6F0	VEH_TrackAngle	src\game\logic\g_scr_vehicle.cpp	line 8801
ORPHAN_MARKER	0x0044DB90	VEH_StartWheelEffect	src\game\logic\g_scr_vehicle.cpp	line 9047
ORPHAN_MARKER	0x00477D30	turret_aimat_vector_internal	src\game\logic\g_turret.cpp	line 1032
ORPHAN_MARKER	0x00477EC0	turret_aimat_vector	src\game\logic\g_turret.cpp	line 1095
ORPHAN_MARKER	0x004B0F80	EntityHandleDb::Find	src\game\logic\g_utils.cpp	line 164
ORPHAN_MARKER	0x00452010	VP_GetSlide	src\game\logic\g_vehicle_path.cpp	line 14
ORPHAN_MARKER	0x0045EDB0	VP_UpdatePathPos	src\game\logic\g_vehicle_path.cpp	line 30
ORPHAN_MARKER	0x004521F0	VP_GetLookAheadXYZ	src\game\logic\g_vehicle_path.cpp	line 115
ORPHAN_MARKER	0x00452090	VP_GetAngles	src\game\logic\g_vehicle_path.cpp	line 188
ORPHAN_MARKER	0x00609880		src\game\logic\g_winding.cpp	line 41
ORPHAN_MARKER	0x0072C270	MPAlloc	src\game\mp\mp_basic.cpp	line 5237
ORPHAN_MARKER	0x0072C2E0	MPFree	src\game\mp\mp_basic.cpp	line 5254
ORPHAN_MARKER	0x0072C340	MPRealloc	src\game\mp\mp_basic.cpp	line 5271
ORPHAN_MARKER	0x0072C380	MPAlignedMalloc	src\game\mp\mp_basic.cpp	line 5280
ORPHAN_MARKER	0x0072C3F0	MPAlignedRealloc	src\game\mp\mp_basic.cpp	line 5296
ORPHAN_MARKER	0x07760450	MPPlayerManager::RemoveDroppedItems	src\game\mp\mp_basic.cpp	line 7520
ORPHAN_MARKER	0x077337B0	MPProfileEditMenu::Select	src\game\mp\mp_basic.cpp	line 8032
ORPHAN_MARKER	0x00761590	MultiplayerMgr::FindDroppedItem	src\game\mp\mp_basic.cpp	line 9050
ORPHAN_MARKER	0x07739D60	MPPlayerManager::HandleVoiceData	src\game\mp\mp_basic.cpp	line 16588
ORPHAN_MARKER	0x00784910	Path_CanClaimNodeInternal	src\game\mpactors\pathnode.cpp	line 1410
ORPHAN_MARKER	0x0077F1A0	Path_UpdateBadPlaceCountForLink	src\game\mpactors\pathnodemgr.cpp	line 61
ORPHAN_MARKER	0x006E69B0	rb_vehicle::set_hand_brake	src\game\physics\g_physics.cpp	line 4805
ORPHAN_MARKER	0x0071B490	avl_max	src\game\physics\g_physics.cpp	line 8359
ORPHAN_MARKER	0x006F5EC0	path_constraint_create	src\game\physics\g_physics.cpp	line 12101
ORPHAN_MARKER	0x007203A0	Print	src\game\platform_xbox\XboxLive.cpp	line 58
ORPHAN_MARKER	0x006C5700	R_CullModels	src\game\render\tr_dpvs.cpp	line 602
ORPHAN_MARKER	0x006BF3B0	R_FrustumClipPlanes	src\game\render\tr_dpvs.cpp	line 748
ORPHAN_MARKER	0x006BF8C0	R_SetupDPVS	src\game\render\tr_dpvs.cpp	line 769
ORPHAN_MARKER	0x006BF0F0	SphereBehindPlane	src\game\render\tr_dpvs.cpp	line 822
ORPHAN_MARKER	0x006BF180	CullSphereDPVS	src\game\render\tr_dpvs.cpp	line 836
ORPHAN_MARKER	0x006BF1F0	R_CullBoxDPVS	src\game\render\tr_dpvs.cpp	line 861
ORPHAN_MARKER	0x006D1DF0	R_CellForCamera	src\game\render\tr_dpvs.cpp	line 922
ORPHAN_MARKER	0x006C5A60	R_AddCellSurfaces	src\game\render\tr_dpvs.cpp	line 938
ORPHAN_MARKER	0x006D6FC0	R_AddStaticModels	src\game\render\tr_dpvs.cpp	line 962
ORPHAN_MARKER	0x006BF470	R_PortalBehindAnyPlane	src\game\render\tr_dpvs.cpp	line 982
ORPHAN_MARKER	0x006D9B90	R_RecursivePortalWalk	src\game\render\tr_dpvs.cpp	line 1005
ORPHAN_MARKER	0x006C0310	AssertCvarRange	src\game\render\tr_main.cpp	line 238
ORPHAN_MARKER	0x006C02C0	R_Text_PaintConsoleIcon	src\game\render\tr_text.cpp	line 38
ORPHAN_MARKER	0x00570A10	FEMenuSystem::~FEMenuSystem	src\game\shell\fe_menu.cpp	line 1154
ORPHAN_MARKER	0x005762A0	IGOTimerWidget::Update	src\game\shell\igo_widgets.cpp	line 1991
ORPHAN_MARKER	0x00578A90	IGOJeepMapWidget::Update	src\game\shell\igo_widgets.cpp	line 3896
ORPHAN_MARKER	0x00576870	PanelQuad::SetAlpha	src\game\shell\panel_file.cpp	line 311
ORPHAN_MARKER	0x00579640	PanelQuadSection::Mask	src\game\shell\panel_file.cpp	line 1364
ORPHAN_MARKER	0x00000591	PanelFile::LoadPanelGeom	src\game\shell\panel_file.cpp	line 1507
ORPHAN_MARKER	0x004BB280	SetupActorHeap	src\game\streamer\pakmanager.cpp	line 3460
ORPHAN_MARKER	0x008A39E0	PakManager::CreateInst	src\game\streamer\pakmanager.cpp	line 3481
ORPHAN_MARKER	0x008D4D40	PakManager::DeleteInst	src\game\streamer\pakmanager.cpp	line 3516
ORPHAN_MARKER	0x00665C30	cdDeleteTextureCallback	src\game\streamer\pakmanager.cpp	line 6034
ORPHAN_MARKER	0x0066E090	cdLoadTextureCallback	src\game\streamer\pakmanager.cpp	line 9016
ORPHAN_MARKER	0x0066E170	cdLoadMeshCallback	src\game\streamer\pakmanager.cpp	line 9041
ORPHAN_MARKER	0x00665CB0	cdDeleteMeshCallback	src\game\streamer\pakmanager.cpp	line 9066
ORPHAN_MARKER	0x00665DE0	cdLoadSkelCallback	src\game\streamer\pakmanager.cpp	line 9086
ORPHAN_MARKER	0x00665E60	cdDeleteSkelCallback	src\game\streamer\pakmanager.cpp	line 9100
ORPHAN_MARKER	0x0066E2A0	cdLoadFontCallback	src\game\streamer\pakmanager.cpp	line 9107
ORPHAN_MARKER	0x00665D30	cdDeleteFontCallback	src\game\streamer\pakmanager.cpp	line 9148
ORPHAN_MARKER	0x00665E70	cdLoadMaterialCallback	src\game\streamer\pakmanager.cpp	line 9159
ORPHAN_MARKER	0x00665EB0	cdDeleteMaterialCallback	src\game\streamer\pakmanager.cpp	line 9170
ORPHAN_MARKER	0x0066E200	cdLoadParticleCallback	src\game\streamer\pakmanager.cpp	line 9177
ORPHAN_MARKER	0x00665D20	cdDeleteParticleCallback	src\game\streamer\pakmanager.cpp	line 9195
ORPHAN_MARKER	0x0066B5E0	InternalAllocate	src\game\streamer\pakmanager.cpp	line 13262
ORPHAN_MARKER	0x0066B2F0	InternalGetAllocs	src\game\streamer\pakmanager.cpp	line 13401
ORPHAN_MARKER	0x004C8EB0	SetupPoolAllocator	src\game\streamer\pakmanager.cpp	line 13754
ORPHAN_MARKER	0x0066C590	InstanceBankMgr::GetAnimOffset	src\game\streamer\pakmanager.cpp	line 15490
ORPHAN_MARKER	0x00524670		src\game\sv\sv_ccmds.cpp	line 47
ORPHAN_MARKER	0x00524B10		src\game\sv\sv_ccmds.cpp	line 48
ORPHAN_MARKER	0x00524B50		src\game\sv\sv_ccmds.cpp	line 49
ORPHAN_MARKER	0x0051E410		src\game\sv\sv_ccmds.cpp	line 50
ORPHAN_MARKER	0x0051E580		src\game\sv\sv_ccmds.cpp	line 51
ORPHAN_MARKER	0x0051E680		src\game\sv\sv_ccmds.cpp	line 52
ORPHAN_MARKER	0x0051E780		src\game\sv\sv_ccmds.cpp	line 53
ORPHAN_MARKER	0x0051E860		src\game\sv\sv_ccmds.cpp	line 54
ORPHAN_MARKER	0x0051E8B0		src\game\sv\sv_ccmds.cpp	line 55
ORPHAN_MARKER	0x00525DD0		src\game\sv\sv_ccmds.cpp	line 56
ORPHAN_MARKER	0x00525DB0		src\game\sv\sv_ccmds.cpp	line 57
ORPHAN_MARKER	0x0051E970		src\game\sv\sv_client.cpp	line 34
ORPHAN_MARKER	0x00520110		src\game\sv\sv_misc.cpp	line 266
ORPHAN_MARKER	0x00521260		src\game\sv\sv_snapshot.cpp	line 19
ORPHAN_MARKER	0x0051F990		src\game\sv\sv_snapshot.cpp	line 20
ORPHAN_MARKER	0x00C1D8F0	nvlMovieBase::GetVersion	src\nvl\nvl.cpp	line 896
ORPHAN_MARKER	0x00C1D900	nvlMovieBase::GetFileID	src\nvl\nvl.cpp	line 898
ORPHAN_MARKER	0x00C1D910	nvlMovieBase::ReleaseMovie	src\nvl\nvl.cpp	line 901
ORPHAN_MARKER	0x00C1D9C0	nvlMovieBase::SetMovieState	src\nvl\nvl.cpp	line 936
ORPHAN_MARKER	0x00C1D9D0	nvlMovieBase::GetMovieState	src\nvl\nvl.cpp	line 938
ORPHAN_MARKER	0x00C1D9E0	nvlMovieBase::SetUserDataCallback	src\nvl\nvl.cpp	line 940
ORPHAN_MARKER	0x00C1DA00	nvlMovieBase::GetNumFrames	src\nvl\nvl.cpp	line 945
ORPHAN_MARKER	0x00C1DA10	nvlMovieBase::GetFrameNumber	src\nvl\nvl.cpp	line 947
ORPHAN_MARKER	0x00C1DA20	nvlMovieBase::GetTexture	src\nvl\nvl.cpp	line 949
ORPHAN_MARKER	0x00C1DA30	nvlMovieBase::DecodeFrame	src\nvl\nvl.cpp	line 951
ORPHAN_MARKER	0x00C1DA40	nvlMovieBase::SetConvertNTSCtoPAL	src\nvl\nvl.cpp	line 953
ORPHAN_MARKER	0x00C1DA50	nvlMovieBase::SetAudioTrack	src\nvl\nvl.cpp	line 955
ORPHAN_MARKER	0x00C1DA60	nvlMovieBase::IsBufferLoading	src\nvl\nvl.cpp	line 957
ORPHAN_MARKER	0x00C1DA90	nvlMovieBase::Reset	src\nvl\nvl.cpp	line 963
ORPHAN_MARKER	0x00C1DB10	nvlMovieBase::CheckNextNFLRequest	src\nvl\nvl.cpp	line 983
ORPHAN_MARKER	0x00C1DC30	nvlMovieBase::nvlMovieBase	src\nvl\nvl.cpp	line 1025
ORPHAN_MARKER	0x00C1DC80	nvlMovieBase::~nvlMovieBase	src\nvl\nvl.cpp	line 1042
ORPHAN_MARKER	0x00C1DC90	nvlMovieBase::InitMovie	src\nvl\nvl.cpp	line 1045
ORPHAN_MARKER	0x00C1DE70	nvlMovieBase::BufferCheckBytes	src\nvl\nvl.cpp	line 1117
ORPHAN_MARKER	0x00C1E080	nvlMovieBase::IsBufferFull	src\nvl\nvl.cpp	line 1176
ORPHAN_MARKER	0x00C1E0F0	nvlMovieBase::RequestCallback	src\nvl\nvl.cpp	line 1193
ORPHAN_MARKER	0x00C1E1E0	nvlAFMVMovie::nvlAFMVMovie	src\nvl\nvl.cpp	line 1216
ORPHAN_MARKER	0x00C1E260	nvlAFMVMovie::~nvlAFMVMovie	src\nvl\nvl.cpp	line 1229
ORPHAN_MARKER	0x00C1E280	nvlAFMVMovie::InitMovie	src\nvl\nvl.cpp	line 1231
ORPHAN_MARKER	0x00C204F0	nvlAFMVMovie::DecodeFrame	src\nvl\nvl.cpp	line 1481
ORPHAN_MARKER	0x00C1E2F0	nvlAFMVMovie::ParseHeader	src\nvl\nvl.cpp	line 1656
ORPHAN_MARKER	0x00C1E4A0	nvlAFMVMovie::ProcessUserDataChunk	src\nvl\nvl.cpp	line 1706
ORPHAN_MARKER	0x00C1E510	nvlAFMVMovie::GetIntraCoefB14	src\nvl\nvl.cpp	line 1717
ORPHAN_MARKER	0x00C1E7C0	nvlAFMVMovie::GetIntraCoefB15	src\nvl\nvl.cpp	line 1836
ORPHAN_MARKER	0x00C1EA40	nvlAFMVMovie::GetNonIntraCoef	src\nvl\nvl.cpp	line 1946
ORPHAN_MARKER	0x00C1ED10	nvlAFMVMovie::DoMotionFrame	src\nvl\nvl.cpp	line 2074
ORPHAN_MARKER	0x00C1EF20	nvlAFMVMovie::DoMotionField	src\nvl\nvl.cpp	line 2126
ORPHAN_MARKER	0x00C1F370	nvlAFMVMovie::DoMotionDualP	src\nvl\nvl.cpp	line 2228
ORPHAN_MARKER	0x00C1F940	nvlAFMVMovie::DoMotionSame	src\nvl\nvl.cpp	line 2334
ORPHAN_MARKER	0x00C1FA80	nvlAFMVMovie::DoMotionCopy	src\nvl\nvl.cpp	line 2366
ORPHAN_MARKER	0x00C1FB30	nvlAFMVMovie::DecodeSlice	src\nvl\nvl.cpp	line 2380
ORPHAN_MARKER	0x00C1D600	nvlMovie::ProcessAudioChunk	src\nvl\nvl.cpp	line 2634
ORPHAN_MARKER	0x00C1D6E0	nvlMovie::StartAudioPlayback	src\nvl\nvl.cpp	line 2670
ORPHAN_MARKER	0x00C1D730	nvlMovie::StopAudioPlayback	src\nvl\nvl.cpp	line 2682
ORPHAN_MARKER	0x00C1D8A0	nvlMovie::nvlMovie	src\nvl\nvl.cpp	line 2692
ORPHAN_MARKER	0x00C1D770	nvlInit	src\nvl\nvl.cpp	line 2708
ORPHAN_MARKER	0x00C1D890	nvlShutdown	src\nvl\nvl.cpp	line 2743
ORPHAN_MARKER	0x00897160		src\physics\phys_constraint_solver_multithreaded.cpp	line 1626
ORPHAN_MARKER	0x0088E1C0		src\physics\phys_types.h	line 937
ORPHAN_MARKER	0x00891110		src\physics\pulse_sum.h	line 432
ORPHAN_MARKER	0x00891130		src\physics\pulse_sum.h	line 433
ORPHAN_MARKER	0x008E0000		src\sound\nsl.cpp	line 3
ORPHAN_MARKER	0x00820640	nslParam_UnpackRaw	src\sound\nsl.cpp	line 792
ORPHAN_MARKER	0x00820AC0	nslSource_ForAll	src\sound\nsl.cpp	line 1793
ORPHAN_MARKER	0x00820A20	nslEmitter_ForAll	src\sound\nsl.cpp	line 1815
ORPHAN_MARKER	0x00829EF0	txBitCount64A_4	src\sound\nsl.cpp	line 1995
