ida_ea	name	signature	source_cpp
0x0069D7B0	?CG_BuildSolidList@@YAXXZ	void __cdecl CG_BuildSolidList(void)	
0x0069D8D0	?CG_SetInitialSnapshot@@YAXPAUsnapshot_t@@@Z	void __cdecl CG_SetInitialSnapshot(struct snapshot_t *)	
0x0069D9C0	??0Camera@@QAE@XZ	public: __thiscall Camera::Camera(void)	
0x0069DC00	?StartTween@Camera@@QAEXM_N@Z	public: void __thiscall Camera::StartTween(float,bool)	
0x0069DDA0	?StartCircleTween@Camera@@AAEXM@Z	private: void __thiscall Camera::StartCircleTween(float)	
0x0069DFE0	?UpdateVehicleDriverCamAnglesInput@Camera@@AAEXPAVEntity@@PAVPlayerState@@@Z	private: void __thiscall Camera::UpdateVehicleDriverCamAnglesInput(class Entity *,class PlayerState *)	
0x0069E2C0	?UpdateReviveCam@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateReviveCam(void)	
0x0069E580	?StartAnimating@Camera@@QAEXM@Z	public: void __thiscall Camera::StartAnimating(float)	
0x0069E5E0	?StopAnimating@Camera@@QAEXM@Z	public: void __thiscall Camera::StopAnimating(float)	
0x0069E630	?UpdateAnimation@Camera@@QAEXXZ	public: void __thiscall Camera::UpdateAnimation(void)	
0x0069EB30	?Update@ADSMetaAnimPlayer@@QAEHPAVXAnimTree@@PAUweaponInfo_s@@@Z	public: int __thiscall ADSMetaAnimPlayer::Update(class XAnimTree *,struct weaponInfo_s *)	
0x0069ED70	?CG_WeaponRunXModelAnims@@YAXPAVPlayerState@@PAUweaponInfo_s@@@Z	void __cdecl CG_WeaponRunXModelAnims(class PlayerState *,struct weaponInfo_s *)	
0x0069F4B0	?CG_DrawTracer@@YAXABVPosition3@math@@0M@Z	void __cdecl CG_DrawTracer(class math::Position3 const &,class math::Position3 const &,float)	
0x0069FAA0	?CG_Player@@YAXPAVEntity@@@Z	void __cdecl CG_Player(class Entity *)	
0x006A0030	?CG_DrawTurretCrossHair@@YAXXZ	void __cdecl CG_DrawTurretCrossHair(void)	
0x006A0370	?GetPlayerTarget@@YAPAVEntity@@XZ	class Entity * __cdecl GetPlayerTarget(void)	
0x006A07D0	?CG_DrawCrosshair@@YAXXZ	void __cdecl CG_DrawCrosshair(void)	
0x006A0F50	?CG_Draw2D@@YAXXZ	void __cdecl CG_Draw2D(void)	
0x006A12F0	?CG_DrawActive@@YAXXZ	void __cdecl CG_DrawActive(void)	
0x006A1380	?CG_mg42_DoControllers@@YAXPAVEntity@@_N@Z	void __cdecl CG_mg42_DoControllers(class Entity *,bool)	
0x006A1730	?CG_AdjustPositionForMover@@YAXABVPosition3@math@@V?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@HHAAV12@QAM@Z	void __cdecl CG_AdjustPositionForMover(class math::Position3 const &,class DbLinkedHandle<class EntityHandleDb,class Entity>,int,int,class math::Position3 &,float * const)	
0x006A1900	?CG_CalcEntityLerpPositions@@YAXPAVEntity@@@Z	void __cdecl CG_CalcEntityLerpPositions(class Entity *)	
0x006A1A80	?CG_DoControllers@@YAXPAVEntity@@QAH@Z	void __cdecl CG_DoControllers(class Entity *,int * const)	
0x006A1AD0	?CG_ProcessEntity@@YAXPAVEntity@@@Z	void __cdecl CG_ProcessEntity(class Entity *)	
0x006A1BC0	?CG_AddMovingTracer@@YAXPAUlocalEntity_t@@@Z	void __cdecl CG_AddMovingTracer(struct localEntity_t *)	
0x006A1C80	?CG_AddLocalEntities@@YAXXZ	void __cdecl CG_AddLocalEntities(void)	
0x006A1D40	?CG_GetDObjOrientation@@YAXPAVDObj@@QAMQAY02M@Z	void __cdecl CG_GetDObjOrientation(class DObj *,float * const,float (* const)[3])	
0x006A23D0	?CG_Trace@@YAXPAUtrace_t@@ABVPosition3@math@@111ABUcollision_context_t@@@Z	void __cdecl CG_Trace(struct trace_t *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &)	
0x006A2480	?CG_TraceCapsule@@YAXPAUtrace_t@@ABVPosition3@math@@111ABUcollision_context_t@@@Z	void __cdecl CG_TraceCapsule(struct trace_t *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &)	
0x006A2530	?CG_PointContents@@YAHABVPosition3@math@@ABUcollision_context_t@@@Z	int __cdecl CG_PointContents(class math::Position3 const &,struct collision_context_t const &)	
0x006A30B0	?CG_PredictPlayerState@@YAXXZ	void __cdecl CG_PredictPlayerState(void)	
0x006A30C0	?CG_ParseObjectiveChange@@YAXH@Z	void __cdecl CG_ParseObjectiveChange(int)	
0x006A34D0	?CG_ConfigStringModifiedInternal@@YAXH@Z	void __cdecl CG_ConfigStringModifiedInternal(int)	
0x006A3700	?CG_MapInit@@YAXH@Z	void __cdecl CG_MapInit(int)	
0x006A3B60	?CG_ExecuteNewServerCommands@@YAXH@Z	void __cdecl CG_ExecuteNewServerCommands(int)	
0x006A3FB0	?CG_UpdateShellShock@@YAXPBUshellshock_parms_t@@HH@Z	void __cdecl CG_UpdateShellShock(struct shellshock_parms_t const *,int,int)	
0x006A44D0	?CG_CalcFov@@YAXXZ	void __cdecl CG_CalcFov(void)	
0x006A4BF0	?CG_CalcGunnerViewPos@@YAX_NI@Z	void __cdecl CG_CalcGunnerViewPos(bool,unsigned int)	
0x006A5680	?CG_CalcPassengerViewPos@@YAXXZ	void __cdecl CG_CalcPassengerViewPos(void)	
0x006A5A10	?CalcCamMode@Camera@@AAE?AW4ECameraModes@@XZ	private: enum ECameraModes __thiscall Camera::CalcCamMode(void)	
0x006A5E40	?UpdateTween@Camera@@AAEXAAVPosition3@math@@0@Z	private: void __thiscall Camera::UpdateTween(class math::Position3 &,class math::Position3 &)	
0x006A6750	?BeginVehicleCam@Camera@@AAEXXZ	private: void __thiscall Camera::BeginVehicleCam(void)	
0x006A68A0	?UpdateVehicleDriverCamAngles@Camera@@AAEXPAVEntity@@PAVPlayerState@@@Z	private: void __thiscall Camera::UpdateVehicleDriverCamAngles(class Entity *,class PlayerState *)	
0x006A6D00	?UpdateVehicleAnimCam@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateVehicleAnimCam(void)	
0x006A7910	?UpdateMPDeathCameraNoKiller@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateMPDeathCameraNoKiller(void)	
0x006A7C50	?UpdateMPDeathCamera@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateMPDeathCamera(void)	
0x006A8000	?UpdateTankCommanderCam@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateTankCommanderCam(void)	
0x006A8690	?UpdateTankCam@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateTankCam(void)	
0x006A8D50	?UpdateDeathCamera@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateDeathCamera(void)	
0x006A92E0	?CG_SetupViewModelDObj@@YA_NPAVDObj@@H@Z	bool __cdecl CG_SetupViewModelDObj(class DObj *,int)	
0x006A9BE0	?CG_CreateWeaponDObjsForClient@@YAXHH@Z	void __cdecl CG_CreateWeaponDObjsForClient(int,int)	
0x006A9CC0	?CG_RegisterWeapon@@YAXH@Z	void __cdecl CG_RegisterWeapon(int)	
0x006AA5B0	?CG_ChangeViewmodelDobj@@YAXHPBD@Z	void __cdecl CG_ChangeViewmodelDobj(int,char const *)	
0x006AA8A0	?CG_UpdateHandViewmodels@@YAXPBD@Z	void __cdecl CG_UpdateHandViewmodels(char const *)	
0x006AA920	?CG_AddPlayerWeapon@@YAXPAUrefEntity_t@@PAVPlayerState@@PAVEntity@@H@Z	void __cdecl CG_AddPlayerWeapon(struct refEntity_t *,class PlayerState *,class Entity *,int)	
0x006AB0B0	?CG_AddViewWeapon@@YAXPAVPlayerState@@@Z	void __cdecl CG_AddViewWeapon(class PlayerState *)	
0x006AB230	?CG_FireWeapon@@YAXPAVEntity@@PAVEntityState@@HHH@Z	void __cdecl CG_FireWeapon(class Entity *,class EntityState *,int,int,int)	
0x006AB640	?CG_WhizbySound@@YAXV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@QBM1@Z	void __cdecl CG_WhizbySound(class DbLinkedHandle<class EntityHandleDb,class Entity>,float const * const,float const * const)	
0x006AB800	?CG_CalcMuzzlePoint@@YAHV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@QAMPAD@Z	int __cdecl CG_CalcMuzzlePoint(class DbLinkedHandle<class EntityHandleDb,class Entity>,float * const,char *)	
0x006ABAA0	?CG_BulletTrajectoryEffects@@YAXV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@ABVPosition3@math@@HPADH@Z	void __cdecl CG_BulletTrajectoryEffects(class DbLinkedHandle<class EntityHandleDb,class Entity>,class math::Position3 const &,int,char *,int)	
