ida_ea	name	signature	source_cpp
0x004F00C0	?boundsLength_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::boundsLength_Function(float)	
0x004F0100	?turretHorizSpanLeft_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretHorizSpanLeft_Function(float)	
0x004F0140	?turretHorizSpanRight_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretHorizSpanRight_Function(float)	
0x004F0180	?turretVertSpanUp_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretVertSpanUp_Function(float)	
0x004F01C0	?turretVertSpanDown_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretVertSpanDown_Function(float)	
0x004F0200	?turretRotRate_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretRotRate_Function(float)	
0x004F0240	?turretSwirlLerpRate_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretSwirlLerpRate_Function(float)	
0x004F0280	?turretSwirlPitchFactor_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretSwirlPitchFactor_Function(float)	
0x004F02C0	?turretGunnerVertSpanUp_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretGunnerVertSpanUp_Function(float)	
0x004F0300	?turretGunnerVertSpanDown_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::turretGunnerVertSpanDown_Function(float)	
0x004F0340	?cameraZOffset_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraZOffset_Function(float)	
0x004F0380	?cameraFPHeightOffset_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraFPHeightOffset_Function(float)	
0x004F03C0	?cameraFPFwdOffset_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraFPFwdOffset_Function(float)	
0x004F0400	?cameraFPHeightLerp_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraFPHeightLerp_Function(float)	
0x004F0440	?cameraChaseOffsetX_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraChaseOffsetX_Function(float)	
0x004F0480	?cameraChaseOffsetY_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraChaseOffsetY_Function(float)	
0x004F04C0	?cameraChaseOffsetZ_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraChaseOffsetZ_Function(float)	
0x004F0500	?cameraChaseRadiusInner_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraChaseRadiusInner_Function(float)	
0x004F0540	?cameraChaseRadiusOuter_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraChaseRadiusOuter_Function(float)	
0x004F0580	?cameraVehViewRadius_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraVehViewRadius_Function(float)	
0x004F05C0	?cameraVehViewMaxPitch_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraVehViewMaxPitch_Function(float)	
0x004F0600	?cameraVehViewMaxPitchDistAdj_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraVehViewMaxPitchDistAdj_Function(float)	
0x004F0640	?cameraVehViewFwdBackRatio_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraVehViewFwdBackRatio_Function(float)	
0x004F0680	?cameraVehViewMoveInPitch_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::cameraVehViewMoveInPitch_Function(float)	
0x004F06C0	?camLinkedPitchFactor_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::camLinkedPitchFactor_Function(float)	
0x004F0700	?pitchBasedCamOffsetX_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::pitchBasedCamOffsetX_Function(float)	
0x004F0740	?pitchBasedCamOffsetZ_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::pitchBasedCamOffsetZ_Function(float)	
0x004F0780	?vehicleAnimMatrixColumn_Function@vehicleFuncs@@YAHH@Z	int __cdecl vehicleFuncs::vehicleAnimMatrixColumn_Function(int)	
0x004F07B0	?hatchOpenAngleRight_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::hatchOpenAngleRight_Function(float)	
0x004F07F0	?hatchOpenAngleLeft_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::hatchOpenAngleLeft_Function(float)	
0x004F0830	?inactiveBlowupSeconds_Function@vehicleFuncs@@YAHH@Z	int __cdecl vehicleFuncs::inactiveBlowupSeconds_Function(int)	
0x004F0860	?SetVehicleInertiaBox@@YAM_NHM@Z	float __cdecl SetVehicleInertiaBox(bool,int,float)	
0x004F0900	?SetVehicleInertiaBoxMinX@@YAMM@Z	float __cdecl SetVehicleInertiaBoxMinX(float)	
0x004F0980	?SetVehicleInertiaBoxMinY@@YAMM@Z	float __cdecl SetVehicleInertiaBoxMinY(float)	
0x004F0A00	?SetVehicleInertiaBoxMinZ@@YAMM@Z	float __cdecl SetVehicleInertiaBoxMinZ(float)	
0x004F0A80	?SetVehicleInertiaBoxMaxX@@YAMM@Z	float __cdecl SetVehicleInertiaBoxMaxX(float)	
0x004F0B00	?SetVehicleInertiaBoxMaxY@@YAMM@Z	float __cdecl SetVehicleInertiaBoxMaxY(float)	
0x004F0B80	?SetVehicleInertiaBoxMaxZ@@YAMM@Z	float __cdecl SetVehicleInertiaBoxMaxZ(float)	
0x004F0C00	?AddAimAssistMenus@InspectorManager@@QAEXPAU_INSPECTOR_MENU@@@Z	public: void __thiscall InspectorManager::AddAimAssistMenus(struct _INSPECTOR_MENU *)	
0x004F0D40	?AddCollisionMenus@InspectorManager@@QAEXXZ	public: void __thiscall InspectorManager::AddCollisionMenus(void)	
0x004F0E10	?RenderPlayerStats@@YAXXZ	void __cdecl RenderPlayerStats(void)	
0x004F41F0	?FN_ControlConfigA@@YAXXZ	void __cdecl FN_ControlConfigA(void)	
0x004F4200	?FN_ControlConfigB@@YAXXZ	void __cdecl FN_ControlConfigB(void)	
0x004F4210	?FN_ControlConfigC@@YAXXZ	void __cdecl FN_ControlConfigC(void)	
