ida_ea	name	signature	source_cpp
0x0045EAB0	?G_ReplaceSpawnVars@@YAXABV?$InplaceVector@V?$InplaceTreeElement@IVInplaceString@@@@@@@Z	void __cdecl G_ReplaceSpawnVars(class InplaceVector<class InplaceTreeElement<unsigned int,class InplaceString> > const &)	
0x0045EBB0	?g_SightTrace@@YAXPAHABVPosition3@math@@111ABUcollision_context_t@@@Z	void __cdecl g_SightTrace(int *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &)	
0x0045EBF0	?g_SightTraceCapsule@@YAXPAHABVPosition3@math@@111ABUcollision_context_t@@@Z	void __cdecl g_SightTraceCapsule(int *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &)	
0x0045F030	?G_VehUpdatePathPos@@YAHPAVEntity@@PAUvehicle_pathpos_t@@_NHH@Z	int __cdecl G_VehUpdatePathPos(class Entity *,struct vehicle_pathpos_t *,bool,int,int)	
0x0045F210	?SP_create_info_vehicle_node@@YAPAUvehicle_node_t@@XZ	struct vehicle_node_t * __cdecl SP_create_info_vehicle_node(void)	
0x0045F2B0	?FreeAll@VehicleNodeAllocator@@QAEXXZ	public: void __thiscall VehicleNodeAllocator::FreeAll(void)	
0x0045F350	?shotgunrandom@@YAXPAM0MM@Z	void __cdecl shotgunrandom(float *,float *,float,float)	
0x0045F3B0	?Bullet_Endpos@@YAMMQAMPBUweaponParms@@MM@Z	float __cdecl Bullet_Endpos(float,float * const,struct weaponParms const *,float,float)	
0x0045F980	?Weapon_Mine_Test@@YA_NPAVEntity@@PAUweaponParms@@PAVPosition3@math@@PAVDir3@4@@Z	bool __cdecl Weapon_Mine_Test(class Entity *,struct weaponParms *,class math::Position3 *,class math::Dir3 *)	
0x0045FB40	?Weapon_ItemAmmo_Fire@@YAXPAVEntity@@HPAUweaponParms@@@Z	void __cdecl Weapon_ItemAmmo_Fire(class Entity *,int,struct weaponParms *)	
0x0045FE90	?Weapon_ArtilleryStrike_Fire@@YAXPAVEntity@@MPAUweaponParms@@@Z	void __cdecl Weapon_ArtilleryStrike_Fire(class Entity *,float,struct weaponParms *)	
0x00460190	?G_EntUnlink@@YAXPAVEntity@@@Z	void __cdecl G_EntUnlink(class Entity *)	
0x00460330	?G_UpdateTagInfo@@YAXPAVEntity@@H@Z	void __cdecl G_UpdateTagInfo(class Entity *,int)	
0x004603D0	?G_UpdateTagInfoOfChildren@@YAXPAVEntity@@H@Z	void __cdecl G_UpdateTagInfoOfChildren(class Entity *,int)	
0x00460410	?G_SetMovedir@@YAXAAVPosition3@math@@0@Z	void __cdecl G_SetMovedir(class math::Position3 &,class math::Position3 &)	
0x00460540	?G_EntUnlinkFree@@YAXPAVEntity@@@Z	void __cdecl G_EntUnlinkFree(class Entity *)	
0x00460570	?G_FreeEntity@@YAXPAVEntity@@H@Z	void __cdecl G_FreeEntity(class Entity *,int)	
0x00460660	?Update@EntityDeathTask@@UAEXPAVEntity@@M@Z	public: virtual void __thiscall EntityDeathTask::Update(class Entity *,float)	
0x00460690	?G_TempEntity@@YAPAVEntity@@QBMH@Z	class Entity * __cdecl G_TempEntity(float const * const,int)	
0x00460780	?G_DelayFreeAnimTree@@YAXPAVXAnimTree@@@Z	void __cdecl G_DelayFreeAnimTree(class XAnimTree *)	
0x004607F0	?G_DelayClearAnimTree@@YAXPAVXAnimTree@@@Z	void __cdecl G_DelayClearAnimTree(class XAnimTree *)	
0x00460860	?Render@StatusBar@@YAXXZ	void __cdecl StatusBar::Render(void)	
0x00460C50	?DebugDumpEnts@@YAXHPAVEntity@@@Z	void __cdecl DebugDumpEnts(int,class Entity *)	
0x00460D70	?Init@EntityHandleDb@@QAEXXZ	public: void __thiscall EntityHandleDb::Init(void)	
0x00460D80	?Find@EntityHandleDb@@QBEPAVEntity@@HG@Z	public: class Entity * __thiscall EntityHandleDb::Find(int,unsigned short)const 	
