index	ida_ea	va	name	lib	obj	class	source_cpp	flags	is_inline	aggregate_status	status_basis	debug_symbol	debug_symbol_compat	verification
19186	0x0082AA10	0x00C19F10	?nflGetFileName@@YAPBDW4nflFileID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19187	0x0082AA50	0x00C19F50	?nfsGetFileHandle@@YAPAXW4nflFileID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19188	0x0082AA90	0x00C19F90	?nfsGetStream@@YAPAUnfsStream@@W4nflStreamID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19189	0x0082AAD0	0x00C19FD0	?nfsGetRequest@@YAPAUnfsRequest@@W4nflRequestID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19190	0x0082AB00	0x00C1A000	?nfsExportRequestState@@YA?AW4nflRequestState@@W4nfsRequestState@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19191	0x0082AB60	0x00C1A060	?nfsPreAllocate@@YAPAXII@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19192	0x0082AC30	0x00C1A130	?nfsPreAllocateWorkSpace@@YAIPAX@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19193	0x0082AE20	0x00C1A320	?nflInit@@YAIPBUnflInitParams@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19194	0x0082AF00	0x00C1A400	?nflShutdown@@YAXXZ	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19195	0x0082AF30	0x00C1A430	?nflGetMediaAlignments@@YAPAUnflMediaAlignments@@W4nflMediaID@@PAU1@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19196	0x0082AF80	0x00C1A480	?nflSetStreamPriority@@YAXW4nflStreamID@@W4nflPriority@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19197	0x0082B090	0x00C1A590	?nflGetStreamPriority@@YA?AW4nflPriority@@W4nflStreamID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19198	0x0082B0D0	0x00C1A5D0	?nfsOpenFile@@YA?AW4nflFileID@@W4nflMediaID@@PBDW4nfdFileFlags@@PAI@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19199	0x0082B310	0x00C1A810	?nflOpenSubFile@@YA?AW4nflFileID@@W41@IIII@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19200	0x0082B4E0	0x00C1A9E0	?nflGetFileSize@@YAIW4nflFileID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19201	0x0082B520	0x00C1AA20	?nflOpenFile@@YA?AW4nflFileID@@W4nflMediaID@@PBD@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19202	0x0082B540	0x00C1AA40	?nflOpenFileEx@@YA?AW4nflFileID@@W4nflMediaID@@PBDPAI@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19203	0x0082B560	0x00C1AA60	?nflCreateFile@@YA?AW4nflFileID@@W4nflMediaID@@PBDI@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19204	0x0082B590	0x00C1AA90	?nflGetRequestState@@YA?AW4nflRequestState@@W4nflRequestID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19205	0x0082B5D0	0x00C1AAD0	?nflSetRequestPriority@@YAXW4nflRequestID@@W4nflPriority@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19206	0x0082B640	0x00C1AB40	?nflGetRequestPriority@@YA?AW4nflPriority@@W4nflRequestID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19207	0x0082B680	0x00C1AB80	?nflGetRequestInfo@@YAPAUnflRequestInfo@@W4nflRequestID@@PAU1@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19208	0x0082B6D0	0x00C1ABD0	?nflGetRequestProgress@@YAMW4nflRequestID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19209	0x0082B740	0x00C1AC40	?nfsResumeUpdateThread@@YAXXZ	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19210	0x0082B760	0x00C1AC60	?nflAddRequest@@YA?AW4nflRequestID@@PBUnflRequestParams@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19211	0x0082B910	0x00C1AE10	?nflCancelRequest@@YAXW4nflRequestID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19212	0x0082B990	0x00C1AE90	?nfsUpdateDriver@@YAHPAUnfdDriver@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19213	0x0082BBA0	0x00C1B0A0	?nfsScheduleRequest@@YA?AW4nflRequestID@@PAUnfdDriver@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19214	0x0082BCC0	0x00C1B1C0	?nfsExecuteRequest@@YA?AW4nfdError@@PAUnfdDriver@@W4nflRequestID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19215	0x0082BFA0	0x00C1B4A0	?nfsAddRequestToCallList@@YAXPAUnfsRequest@@H@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19216	0x0082C000	0x00C1B500	?nfsUpdate@@YAHXZ	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19217	0x0082C120	0x00C1B620	?nfsUpdateThread@@YGKPAX@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19218	0x0082C190	0x00C1B690	?nflUpdate@@YAXXZ	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19219	0x0082C330	0x00C1B830	?nflGetFileHandle@@YAPAXW4nflFileID@@PAI111@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19220	0x0082C460	0x00C1B960	?nflGetState@@YA?AW4nflState@@XZ	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19221	0x0082C4D0	0x00C1B9D0	?nflGetStateText@@YAPBDW4nflState@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19222	0x0082C520	0x00C1BA20	?nflRetry@@YAXXZ	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19223	0x0082C5D0	0x00C1BAD0	?nflCreateStream@@YA?AW4nflStreamID@@PBUnflStreamParams@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19224	0x0082C600	0x00C1BB00	?nflCancelStreamRequests@@YAXW4nflStreamID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19225	0x0082C680	0x00C1BB80	?nflDestroyStream@@YAXW4nflStreamID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19226	0x0082C6A0	0x00C1BBA0	?nflCancelFileRequests@@YAXW4nflFileID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19227	0x0082C740	0x00C1BC40	?nflCloseFile@@YAXW4nflFileID@@@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19228	0x0082C860	0x00C1BD60	?nflStart@@YAXPAX@Z	nfl_xboxr	nfl_system.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19229	0x0082C990	0x00C1BE90	_txSlotEntryInit	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19230	0x0082C9B0	0x00C1BEB0	_txSlotEntryLinkHead	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19231	0x0082C9D0	0x00C1BED0	_txSlotEntryLinkTail	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19232	0x0082C9F0	0x00C1BEF0	_txSlotEntryUnlink	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19233	0x0082CA10	0x00C1BF10	_txSlotEntryPtr	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19234	0x0082CA50	0x00C1BF50	_txSlotIndex	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19235	0x0082CA90	0x00C1BF90	_txSlotPoolInit	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19236	0x0082CB40	0x00C1C040	_txSlotExists	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19237	0x0082CB90	0x00C1C090	_txSlotEntryInc	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19238	0x0082CBD0	0x00C1C0D0	_txSlotNew	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19239	0x0082CC40	0x00C1C140	_txSlotFree	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19240	0x0082CCB0	0x00C1C1B0	_txSlotFirst	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19241	0x0082CCC0	0x00C1C1C0	_txSlotLast	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19242	0x0082CCD0	0x00C1C1D0	_txSlotNext	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19243	0x0082CD20	0x00C1C220	_txSlotPrev	nfl_xboxr	txSlotPool.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19244	0x0082CD70	0x00C1C270	_txTime	nfl_xboxr	tx.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19245	0x0082CDA0	0x00C1C2A0	_txMatch	nfl_xboxr	tx.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19246	0x0082CE40	0x00C1C340	_txInit	nfl_xboxr	tx.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19247	0x0082CE50	0x00C1C350	_txGetPrimeLessThanPow2	nfl_xboxr	tx.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19248	0x0082CEA0	0x00C1C3A0	_txPrintf	nfl_xboxr	tx.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19249	0x0082CEC0	0x00C1C3C0	_txPrintv	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19250	0x0082CF90	0x00C1C490	_txBreak	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19251	0x0082CFA0	0x00C1C4A0	_txMemAllocEx	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19252	0x0082CFD0	0x00C1C4D0	_txMemAlloc	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19253	0x0082CFF0	0x00C1C4F0	_txMemFree	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19254	0x0082D000	0x00C1C500	_txMemRealloc	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19255	0x0082D010	0x00C1C510	_txMemReallocAdHoc	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19256	0x0082D060	0x00C1C560	_txAssertFailed	nfl_xboxr	tx_tl.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19257	0x0082D0A0	0x00C1C5A0	_txPathFix	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19258	0x0082D170	0x00C1C670	_txPathFormat	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19259	0x0082D1E0	0x00C1C6E0	_txPathMake	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19260	0x0082D250	0x00C1C750	_txPathDirEnd	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19261	0x0082D270	0x00C1C770	_txPathFileStart	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19262	0x0082D290	0x00C1C790	_txPathExtStart	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19263	0x0082D2C0	0x00C1C7C0	_txPathFile	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19264	0x0082D320	0x00C1C820	_txPathExt	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19265	0x0082D390	0x00C1C890	_txPathDir	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19266	0x0082D3E0	0x00C1C8E0	_txPathName	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19267	0x0082D450	0x00C1C950	_txPathNormalize	nfl_xboxr	txPath.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19268	0x0082D560	0x00C1CA60	?nfd_xbox_MediaBind@@YA?AW4nfdError@@W4nflMediaID@@PBDPADH@Z	nfl_xboxr	nfl_xbox_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19269	0x0082D600	0x00C1CB00	?nfsMessage@@YAXPBDZZ	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19270	0x0082D620	0x00C1CB20	?nfsWarning@@YAXPBDZZ	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19271	0x0082D640	0x00C1CB40	?nfsError@@YAXPBDZZ	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19272	0x0082D660	0x00C1CB60	?nfsRequestStateText@@YAPBDW4nfsRequestState@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19273	0x0082D6E0	0x00C1CBE0	?nfsFileTypeText@@YAPBDW4nfsFileType@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19274	0x0082D710	0x00C1CC10	?nfsRequestStateText@@YAPBDW4nflRequestState@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19275	0x0082D770	0x00C1CC70	?nfsMediaIDText@@YAPBDW4nflMediaID@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19276	0x0082D800	0x00C1CD00	?nfsBufferModeText@@YAPBDW4nflBufferMode@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19277	0x0082D850	0x00C1CD50	?nfdErrorText@@YAPBDW4nfdError@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19278	0x0082D8C0	0x00C1CDC0	?nfdFileFlagsText@@YAPBDW4nfdFileFlags@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19279	0x0082D9C0	0x00C1CEC0	?nfdMediaStateText@@YAPBDW4nfdMediaState@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19280	0x0082DA10	0x00C1CF10	?nfdIoStateText@@YAPBDW4nfdIoState@@@Z	nfl_xboxr	nfl_debug.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19281	0x0082DA70	0x00C1CF70	?nfdBufferAlign@@YAHPBUnfdDriver@@PBUnfdIoCommand@@IPAI2@Z	nfl_xboxr	nfl_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19282	0x0082DC30	0x00C1D130	?nfdIoExecute@@YA?AW4nfdError@@PAUnfdDriver@@PBUnfdIoCommand@@@Z	nfl_xboxr	nfl_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19283	0x0082DD20	0x00C1D220	?nflInjectError@@YAXXZ	nfl_xboxr	nfl_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19284	0x0082DD40	0x00C1D240	?nfdIoComplete@@YAXPAUnfdDriver@@IH@Z	nfl_xboxr	nfl_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19285	0x0082DE70	0x00C1D370	?nfd_win32_GetFileHandle@@YAPAXPAX@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19286	0x0082DE80	0x00C1D380	?nfd_win32_FileOpen@@YA?AW4nfdError@@PAXPBDW4nfdFileFlags@@I@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19287	0x0082DF10	0x00C1D410	?nfd_win32_FileClose@@YA?AW4nfdError@@PAX@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19288	0x0082DF30	0x00C1D430	?nfd_win32_FileStatus@@YA?AW4nfdError@@PAXPAUnfdFileInfo@@@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19289	0x0082DF60	0x00C1D460	?nfd_win32_FileHandle@@YA?AW4nfdError@@PAXPAPAXPAI@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19290	0x0082DF80	0x00C1D480	?nfd_win32_IoCompletionRoutine@@YGXKKPAU_OVERLAPPED@@@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19291	0x0082DFD0	0x00C1D4D0	?nfd_win32_IoExecute@@YA?AW4nfdError@@PAUnfdDriver@@PAXW4nflRequestType@@I1I@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19292	0x0082E070	0x00C1D570	?nfd_win32_IoCancel@@YA?AW4nfdError@@PAX@Z	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19293	0x0082E090	0x00C1D590	?nfd_win32_IoUpdate@@YA?AW4nfdError@@XZ	nfl_xboxr	nfl_win32_driver.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19294	0x0082E0A0	0x00C1D5A0	?CreateSoundBuffer@IDirectSound@@QAGJPBU_DSBUFFERDESC@@PAPAUIDirectSoundBuffer@@PAUIUnknown@@@Z	nvl_xboxr	nvl_xbox.o	engine		f i	1	VERIFIED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
19295	0x0082E0B0	0x00C1D5B0	?PlayEx@IDirectSoundBuffer@@QAGJ_JK@Z	nvl_xboxr	nvl_xbox.o	engine		f i	1	VERIFIED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
19296	0x0082E0D0	0x00C1D5D0	?Stop@IDirectSoundBuffer@@QAGJXZ	nvl_xboxr	nvl_xbox.o	engine		f i	1	VERIFIED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
19297	0x0082E0E0	0x00C1D5E0	?GetCurrentPosition@IDirectSoundBuffer@@QAGJPAK0@Z	nvl_xboxr	nvl_xbox.o	engine		f i	1	VERIFIED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
19298	0x0082E0F0	0x00C1D5F0	?SetCurrentPosition@IDirectSoundBuffer@@QAGJK@Z	nvl_xboxr	nvl_xbox.o	engine		f i	1	VERIFIED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
19299	0x0082E100	0x00C1D600	?ProcessAudioChunk@nvlMovie@@EAEXXZ	nvl_xboxr	nvl_xbox.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19300	0x0082E1E0	0x00C1D6E0	?StartAudioPlayback@nvlMovie@@EAEXXZ	nvl_xboxr	nvl_xbox.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19301	0x0082E230	0x00C1D730	?StopAudioPlayback@nvlMovie@@EAEXXZ	nvl_xboxr	nvl_xbox.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19302	0x0082E270	0x00C1D770	?nvlInit@@YA_NXZ	nvl_xboxr	nvl_xbox.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19303	0x0082E390	0x00C1D890	?nvlShutdown@@YAXXZ	nvl_xboxr	nvl_xbox.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19304	0x0082E3A0	0x00C1D8A0	??1nvlMovie@@UAE@XZ	nvl_xboxr	nvl_xbox.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19305	0x0082E3F0	0x00C1D8F0	?GetVersion@nvlMovieBase@@SAIXZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	FUNCTION status override	NO	NO	PORT_STATUS_ONLY
19306	0x0082E400	0x00C1D900	?GetFileID@nvlMovieBase@@QAE?AW4nflFileID@@XZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19307	0x0082E410	0x00C1D910	?ReleaseMovie@nvlMovieBase@@QAE?AW4nflFileID@@XZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19308	0x0082E4C0	0x00C1D9C0	?SetMovieState@nvlMovieBase@@QAE?AW4nvlMovieState@@W42@@Z	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19309	0x0082E4D0	0x00C1D9D0	?GetMovieState@nvlMovieBase@@QAE?AW4nvlMovieState@@XZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19310	0x0082E4E0	0x00C1D9E0	?SetUserDataCallback@nvlMovieBase@@QAEXP6AXPAEI_NPAX@Z2@Z	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19311	0x0082E500	0x00C1DA00	?GetNumFrames@nvlMovieBase@@QAEHXZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19312	0x0082E510	0x00C1DA10	?GetFrameNumber@nvlMovieBase@@QAEHXZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19313	0x0082E520	0x00C1DA20	?GetTexture@nvlMovieBase@@QAEPAUnglTexture@@XZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19314	0x0082E530	0x00C1DA30	?DecodeFrame@nvlMovieBase@@UAE?AW4nvlFrameState@@XZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19315	0x0082E540	0x00C1DA40	?SetConvertNTSCtoPAL@nvlMovieBase@@SAX_N@Z	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19316	0x0082E550	0x00C1DA50	?SetAudioTrack@nvlMovieBase@@QAE?AW4nvlResult@@H@Z	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19317	0x0082E560	0x00C1DA60	?IsBufferLoading@nvlMovieBase@@QAE_NXZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19318	0x0082E590	0x00C1DA90	?Reset@nvlMovieBase@@UAEXXZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19319	0x0082E610	0x00C1DB10	?CheckNextNFLRequest@nvlMovieBase@@AAEXXZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
19320	0x0082E730	0x00C1DC30	??0nvlMovieBase@@QAE@XZ	nvl_xboxr	nvl_base.o	engine		f	0	VERIFIED	PROGRESS object aggregate	YES	YES	VERIFIED
