ida_ea	name	signature	source_cpp
0x007502A0	?BulletHitPlayer@MultiplayerMgr@@QAEXPAVEntity@@0ABVPosition3@math@@ABVDir3@4@EEFEEH@Z	public: void __thiscall MultiplayerMgr::BulletHitPlayer(class Entity *,class Entity *,class math::Position3 const &,class math::Dir3 const &,unsigned char,unsigned char,short,unsigned char,unsigned char,int)	
0x00750330	?AnimEvent@MultiplayerMgr@@QAEXH@Z	public: void __thiscall MultiplayerMgr::AnimEvent(int)	
0x00750350	?SpotEntity@MultiplayerMgr@@QAEXPAVEntity@@@Z	public: void __thiscall MultiplayerMgr::SpotEntity(class Entity *)	
0x00750370	?FireArtillery@MultiplayerMgr@@QAEXPAVEntity@@HABVPosition3@math@@H_N@Z	public: void __thiscall MultiplayerMgr::FireArtillery(class Entity *,int,class math::Position3 const &,int,bool)	
0x00750390	?VehicleDeath@MultiplayerMgr@@QAEXPAVEntity@@0HH@Z	public: void __thiscall MultiplayerMgr::VehicleDeath(class Entity *,class Entity *,int,int)	
0x007503B0	?VehicleMantled@MultiplayerMgr@@QAEXPAVEntity@@0@Z	public: void __thiscall MultiplayerMgr::VehicleMantled(class Entity *,class Entity *)	
0x007503D0	?PlayerDamage@MultiplayerMgr@@QAEXPAVEntity@@0ABVPosition3@math@@ABVDir3@4@HFEFH@Z	public: void __thiscall MultiplayerMgr::PlayerDamage(class Entity *,class Entity *,class math::Position3 const &,class math::Dir3 const &,int,short,unsigned char,short,int)	
0x007503F0	?PlayerDead@MultiplayerMgr@@QAEXPAVEntity@@00HHHQBM1H@Z	public: void __thiscall MultiplayerMgr::PlayerDead(class Entity *,class Entity *,class Entity *,int,int,int,float const * const,float const * const,int)	
0x007504B0	?PlayerRespawn@MultiplayerMgr@@QAEXPAVEntity@@ABVPosition3@math@@ABVDir3@4@H@Z	public: void __thiscall MultiplayerMgr::PlayerRespawn(class Entity *,class math::Position3 const &,class math::Dir3 const &,int)	
0x00750520	?PlayerRevive@MultiplayerMgr@@QAEXPAVEntity@@0ABVPosition3@math@@ABVDir3@4@@Z	public: void __thiscall MultiplayerMgr::PlayerRevive(class Entity *,class Entity *,class math::Position3 const &,class math::Dir3 const &)	
0x00750590	?AttemptToRevivePlayer@MultiplayerMgr@@QAEXPAVEntity@@0@Z	public: void __thiscall MultiplayerMgr::AttemptToRevivePlayer(class Entity *,class Entity *)	
0x00750600	?RoundOver@MultiplayerMgr@@QAEXHH@Z	public: void __thiscall MultiplayerMgr::RoundOver(int,int)	
0x00750630	?NextRound@MultiplayerMgr@@QAEX_N@Z	public: void __thiscall MultiplayerMgr::NextRound(bool)	
0x00750690	?WeaponChange@MultiplayerMgr@@QAEXH@Z	public: void __thiscall MultiplayerMgr::WeaponChange(int)	
0x007506F0	?ExitLevel@MultiplayerMgr@@QAEXXZ	public: void __thiscall MultiplayerMgr::ExitLevel(void)	
0x00750720	?SendInitialGameState@MultiplayerMgr@@QAEXPAVEntity@@@Z	public: void __thiscall MultiplayerMgr::SendInitialGameState(class Entity *)	
0x00750780	?SendGameState@MultiplayerMgr@@QAEXPAVEntity@@HHHH_N11HHH1HH@Z	public: void __thiscall MultiplayerMgr::SendGameState(class Entity *,int,int,int,int,bool,bool,bool,int,int,int,bool,int,int)	
0x00750820	?SendGameScore@MultiplayerMgr@@QAEXHH@Z	public: void __thiscall MultiplayerMgr::SendGameScore(int,int)	
0x00750890	?SendGameStateHQ@MultiplayerMgr@@QAEXPAVEntity@@IABVPosition3@math@@1I_N2@Z	public: void __thiscall MultiplayerMgr::SendGameStateHQ(class Entity *,unsigned int,class math::Position3 const &,class math::Position3 const &,unsigned int,bool,bool)	
0x00750910	?SendGameStateCTF@MultiplayerMgr@@QAEXPAVEntity@@ABVPosition3@math@@ABVDir3@4@0120@Z	public: void __thiscall MultiplayerMgr::SendGameStateCTF(class Entity *,class math::Position3 const &,class math::Dir3 const &,class Entity *,class math::Position3 const &,class math::Dir3 const &,class Entity *)	
0x00750990	?SendGameStateSCF@MultiplayerMgr@@QAEXPAVEntity@@HABVPosition3@math@@ABVDir3@4@0@Z	public: void __thiscall MultiplayerMgr::SendGameStateSCF(class Entity *,int,class math::Position3 const &,class math::Dir3 const &,class Entity *)	
0x00750A00	?SendGameStateDOM@MultiplayerMgr@@QAEXPAVEntity@@HHHHH@Z	public: void __thiscall MultiplayerMgr::SendGameStateDOM(class Entity *,int,int,int,int,int)	
0x00750A80	?SendGameStateSD@MultiplayerMgr@@QAEXPAVEntity@@00_NABVPosition3@math@@ABVDir3@4@H@Z	public: void __thiscall MultiplayerMgr::SendGameStateSD(class Entity *,class Entity *,class Entity *,bool,class math::Position3 const &,class math::Dir3 const &,int)	
0x00750B00	?SendRespawnRequest@MultiplayerMgr@@QAEXI@Z	public: void __thiscall MultiplayerMgr::SendRespawnRequest(unsigned int)	
0x00750B50	?PickupItem@MultiplayerMgr@@QAEXHHPAVEntity@@_N@Z	public: void __thiscall MultiplayerMgr::PickupItem(int,int,class Entity *,bool)	
0x00750BC0	?SwapKit@MultiplayerMgr@@QAEXHH@Z	public: void __thiscall MultiplayerMgr::SwapKit(int,int)	
0x00750C30	?AreaCaptured@MultiplayerMgr@@QAEXHHH@Z	public: void __thiscall MultiplayerMgr::AreaCaptured(int,int,int)	
0x00750CA0	?AttemptToGetInVehicle@MultiplayerMgr@@QAEXPAVEntity@@0HH@Z	public: void __thiscall MultiplayerMgr::AttemptToGetInVehicle(class Entity *,class Entity *,int,int)	
0x00750CC0	?GetOutOfVehicle@MultiplayerMgr@@QAEXPAVEntity@@H@Z	public: void __thiscall MultiplayerMgr::GetOutOfVehicle(class Entity *,int)	
0x00750D30	?AttemptVehicleSeatChange@MultiplayerMgr@@QAEXPAVEntity@@0H@Z	public: void __thiscall MultiplayerMgr::AttemptVehicleSeatChange(class Entity *,class Entity *,int)	
0x00750DA0	?VehicleRequestOwnership@MultiplayerMgr@@QAEXPAVEntity@@0@Z	public: void __thiscall MultiplayerMgr::VehicleRequestOwnership(class Entity *,class Entity *)	
0x00750EE0	?SendHostBombRequest@MultiplayerMgr@@QAEXPBVEntity@@_N@Z	public: void __thiscall MultiplayerMgr::SendHostBombRequest(class Entity const *,bool)	
0x00750F50	?SendBombOperation@MultiplayerMgr@@QAEXPBVEntity@@_N@Z	public: void __thiscall MultiplayerMgr::SendBombOperation(class Entity const *,bool)	
0x00750FC0	?SendBombOperationEvent@MultiplayerMgr@@QAEXPBVEntity@@_N1@Z	public: void __thiscall MultiplayerMgr::SendBombOperationEvent(class Entity const *,bool,bool)	
0x00751030	?SendBombExplosion@MultiplayerMgr@@QAEXPBVEntity@@@Z	public: void __thiscall MultiplayerMgr::SendBombExplosion(class Entity const *)	
0x00751090	?SetPlayerPos@MultiplayerMgr@@QAEXPBVEntity@@QAM@Z	public: void __thiscall MultiplayerMgr::SetPlayerPos(class Entity const *,float * const)	
0x00751100	?MapRestart@MultiplayerMgr@@QAEXXZ	public: void __thiscall MultiplayerMgr::MapRestart(void)	
0x00751160	?AttemptHotJoin@MultiplayerMgr@@QAEXH@Z	public: void __thiscall MultiplayerMgr::AttemptHotJoin(int)	
0x00751190	?DropSplitScreenPlayer@MultiplayerMgr@@QAEXH@Z	public: void __thiscall MultiplayerMgr::DropSplitScreenPlayer(int)	
0x007511E0	?shutdownVoiceSubsystem@MultiplayerMgr@@QAEXXZ	public: void __thiscall MultiplayerMgr::shutdownVoiceSubsystem(void)	
0x00751200	?VehicleDamage@MPPeer@@QAEXPAVEntity@@0ABVPosition3@math@@ABVDir3@4@FHEF@Z	public: void __thiscall MPPeer::VehicleDamage(class Entity *,class Entity *,class math::Position3 const &,class math::Dir3 const &,short,int,unsigned char,short)	
0x007514F0	?DropItem@MPPeer@@QAEXHABVPosition3@math@@ABVDir3@3@1H_NH@Z	public: void __thiscall MPPeer::DropItem(int,class math::Position3 const &,class math::Dir3 const &,class math::Dir3 const &,int,bool,int)	
0x00751650	?InitializeVehicles@MPPeer@@QAEXXZ	public: void __thiscall MPPeer::InitializeVehicles(void)	
0x00751720	?serializeVehicle@MPPlayer@@QAEXV?$bdReference@VbdBitBuffer@@@@@Z	public: void __thiscall MPPlayer::serializeVehicle(class bdReference<class bdBitBuffer>)	
0x007519D0	?deserializeVehicle@MPPlayer@@QAE_NV?$bdReference@VbdBitBuffer@@@@PAVMPVehicle@@@Z	public: bool __thiscall MPPlayer::deserializeVehicle(class bdReference<class bdBitBuffer>,class MPVehicle *)	
0x00751D20	?Step@MPPlayer@@QAEXXZ	public: void __thiscall MPPlayer::Step(void)	
0x00754750	?OnModified@MPPlayer@@QAEXXZ	public: void __thiscall MPPlayer::OnModified(void)	
0x00754BA0	?Destroy@sDroppedItem@MPPlayerItems@@QAEXXZ	public: void __thiscall MPPlayerItems::sDroppedItem::Destroy(void)	
0x00754C00	??0MPPlayerItems@@QAE@XZ	public: __thiscall MPPlayerItems::MPPlayerItems(void)	
0x00754C90	?RemoveAll@MPPlayerItems@@QAEXXZ	public: void __thiscall MPPlayerItems::RemoveAll(void)	
0x00754F00	?RemoveAll@MPPlayerItems@@QAEXW4EDroppedItemTypes@@@Z	public: void __thiscall MPPlayerItems::RemoveAll(enum EDroppedItemTypes)	
0x00754FE0	?RemoveItem@MPPlayerItems@@QAEXW4EDroppedItemTypes@@F@Z	public: void __thiscall MPPlayerItems::RemoveItem(enum EDroppedItemTypes,short)	
0x00755070	?FindItemID@MPPlayerItems@@QAE_NW4EDroppedItemTypes@@PAVEntity@@AAF@Z	public: bool __thiscall MPPlayerItems::FindItemID(enum EDroppedItemTypes,class Entity *,short &)	
0x00755140	?FindItem@MPPlayerItems@@QAEPAVEntity@@W4EDroppedItemTypes@@F@Z	public: class Entity * __thiscall MPPlayerItems::FindItem(enum EDroppedItemTypes,short)	
0x007551F0	?SetItem@MPPlayerItems@@QAEXW4EDroppedItemTypes@@FPAVEntity@@@Z	public: void __thiscall MPPlayerItems::SetItem(enum EDroppedItemTypes,short,class Entity *)	
0x00755300	?FindOldestItem@MPPlayerItems@@AAEFABV?$ae_vector@UsDroppedItem@MPPlayerItems@@@@@Z	private: short __thiscall MPPlayerItems::FindOldestItem(class ae_vector<struct MPPlayerItems::sDroppedItem> const &)	
0x007553D0	?deserialize@MPVehicle@@QAE_NV?$bdReference@VbdBitBuffer@@@@_NH@Z	public: bool __thiscall MPVehicle::deserialize(class bdReference<class bdBitBuffer>,bool,int)	
0x00755C20	?SetPhysicsInfo@MPVehicle@@QAEXABVPosition3@math@@ABVDir3@3@1@Z	public: void __thiscall MPVehicle::SetPhysicsInfo(class math::Position3 const &,class math::Dir3 const &,class math::Dir3 const &)	
0x00755D80	?UpdateInterpolation@MPVehicle@@QAEXABVsTime@knet@kuju@@@Z	public: void __thiscall MPVehicle::UpdateInterpolation(class kuju::knet::sTime const &)	
0x007565E0	?DebugRender@MPVehicle@@QAEXXZ	public: void __thiscall MPVehicle::DebugRender(void)	
0x00757750	?SendOthers@MPPlayerManager@@QAEXV?$bdReference@VbdMessage@@@@_N@Z	public: void __thiscall MPPlayerManager::SendOthers(class bdReference<class bdMessage>,bool)	
0x007577C0	?SendPlayerEnter@MPPlayerManager@@QAEXPAVMPPlayer@@@Z	public: void __thiscall MPPlayerManager::SendPlayerEnter(class MPPlayer *)	
0x007578D0	?HandlePlayerState@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePlayerState(class bdReceivedMessage const &)	
0x00757A20	?HandlePlayerStatePassenger@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePlayerStatePassenger(class bdReceivedMessage const &)	
0x00757BD0	?HandlePlayerInfo@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePlayerInfo(class bdReceivedMessage const &)	
